Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #4 VID [V]","Core #5 VID [V]","Core #0 Clock (perf #1) [MHz]","Core #1 Clock [MHz]","Core #2 Clock (perf #0) [MHz]","Core #3 Clock (perf #3) [MHz]","Core #4 Clock [MHz]","Core #5 Clock (perf #4) [MHz]","Bus Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Core #4 Thread #0 Usage [%]","Core #4 Thread #1 Usage [%]","Core #5 Thread #0 Usage [%]","Core #5 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Core #4 Ratio [x]","Core #5 Ratio [x]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","CPU (Tctl/Tdie) [°C]","CPU Core Voltage (SVI2 TFN) [V]","SoC Voltage (SVI2 TFN) [V]","CPU Core Current (SVI2 TFN) [A]","SoC Current (SVI2 TFN) [A]","CPU Package Power (SMU) [W]","Core #0 Power (SMU) [W]","Core #1 Power (SMU) [W]","Core #2 Power (SMU) [W]","Core #3 Power (SMU) [W]","Core #4 Power (SMU) [W]","Core #5 Power (SMU) [W]","CPU Core Power (SVI2 TFN) [W]","SoC Power (SVI2 TFN) [W]","CPU+SoC Power (SVI2 TFN) [W]","CPU [°C]","Motherboard [°C]","Temperature 3 [°C]","Temperature 4 [°C]","Temperature 5 [°C]","Temperature 6 [°C]","VDDCR CPU [V]","Vccp2 [V]","+12V [V]","+5V [V]","VIN4 [V]","VIN5 [V]","VIN6 [V]","3VSB [V]","VBAT [V]","AVCC3 [V]","CPU [RPM]","Chassis2 [RPM]","Chassis3 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Thermal Diode [°C]","GPU Core Voltage (VDDC) [V]","GPU Fan [RPM]","GPU Core Current [A]","GPU Core Power [W]","GPU Chip Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Utilization [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Video Encode 1 Usage [%]","GPU Video Encode 2 Usage [%]","GPU Video Encode 3 Usage [%]","GPU Video Encode 4 Usage [%]","GPU Computing (High Priority Compute) Usage [%]","GPU Computing (Compute 3) Usage [%]","GPU Computing (Compute 0) Usage [%]","GPU Computing (Compute 1) Usage [%]","GPU Fan Speed [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Memory Usage [MB]","GPU Memory Errors []","GPU Voltage [V]","GPU VRM Voltage In (VIN/+12V) [V]","GPU VID [V]","GPU Current [A]","GPU VRM Power Out (POUT) [W]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","GPU Aux Current [A]",
10.11.2018,16:9:16.817,5561,8706,38.9,2656,5467,32.7,0.4,0.344,0.344,0.344,0.344,0.344,0.344,2993.7,2993.7,2993.7,2993.7,2993.7,2993.7,99.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.7,0.2,30.0,30.0,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,28.4,0.881,1.094,1.318,7.941,10.339,0.096,0.020,0.065,0.032,0.030,0.160,1.161,8.686,9.847,28,23,27,27,27,27,0.349,2.496,12.034,5.096,0.033,0.033,0.033,3.357,3.205,3.357,1010,1298,1207,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.037,3476,3159,29,0.750,0,6.750,5.063,32.914,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,23,8.0,272,0,0.750,11.703,0.750,6.641,4.980,227,15,0.000,0.000,0,0.000,
10.11.2018,16:9:19.020,5561,8706,38.9,2656,5467,32.7,0.4,0.344,0.344,0.344,0.344,0.344,0.344,2993.7,2993.7,2993.7,2993.7,2993.7,2993.7,99.8,0.7,0.0,0.0,0.0,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.7,0.2,30.0,30.0,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,25.3,0.881,1.094,1.318,7.941,10.814,0.030,0.034,0.066,0.046,0.122,0.228,1.161,8.686,9.847,25,23,27,27,27,27,1.352,2.496,12.034,5.123,0.033,0.033,0.033,3.335,3.205,3.335,872,1300,1209,Yes,27,96.0,No,No,7335,9723,0.0,0.7,0.7,0.000,0.041,3476,3159,29,0.750,0,6.750,5.063,32.957,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,23,8.0,272,0,0.750,11.703,0.750,7.031,5.139,227,15,0.000,0.000,0,0.000,
10.11.2018,16:9:21.226,5561,8706,38.9,2656,5467,32.7,0.4,0.344,0.344,0.344,0.344,0.344,0.344,2993.7,2993.7,2993.7,2993.7,2993.7,2993.7,99.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,30.0,30.0,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,32.4,0.969,1.094,1.318,7.941,10.302,0.025,0.014,0.063,0.026,0.020,0.180,1.276,8.686,9.962,32,23,27,27,27,27,0.316,2.496,12.099,5.123,0.033,0.033,0.033,3.357,3.205,3.357,1036,1300,1209,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.043,3476,3159,29,0.750,0,6.750,5.063,33.289,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,23,8.0,272,0,0.750,11.703,0.750,7.031,5.273,227,15,0.000,0.000,0,0.000,
10.11.2018,16:9:23.429,5564,8703,38.9,2656,5467,32.6,0.4,0.344,0.344,0.344,0.344,1.400,1.369,2993.7,2993.7,2993.7,2993.7,4216.1,2827.3,99.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,30.0,30.0,30.0,30.0,42.3,28.3,1496.8,15.00,16,20,20,38,70,525,1,29.1,1.419,1.087,6.588,9.118,10.143,0.043,0.015,0.064,0.025,0.081,0.170,9.347,9.915,19.262,29,23,27,27,27,27,0.796,2.496,12.034,5.096,0.033,0.033,0.033,3.357,3.205,3.335,1027,1300,1207,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.000,3476,3159,29,0.750,0,6.750,5.063,33.305,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,23,8.0,272,0,0.750,11.703,0.750,7.031,5.432,227,15,0.000,0.000,0,0.000,
10.11.2018,16:9:25.633,5564,8703,39.0,2656,5467,32.6,0.4,0.506,0.344,0.344,0.344,0.344,0.344,2993.7,2993.7,2993.7,2993.7,2993.7,2993.7,99.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.7,0.2,30.0,30.0,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,25.9,0.881,1.094,1.318,7.941,10.576,0.029,0.017,0.056,0.028,0.091,0.191,1.161,8.686,9.847,26,23,27,27,27,27,0.850,2.485,12.034,5.123,0.033,0.033,0.033,3.335,3.205,3.335,915,1300,1207,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.001,3476,3159,29,0.750,0,6.750,5.063,33.305,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,23,8.0,272,0,0.750,11.703,0.750,7.227,5.420,227,15,0.614,0.000,0,0.000,
10.11.2018,16:9:27.837,5564,8703,39.0,2656,5467,32.6,0.4,0.344,0.344,0.344,0.344,0.344,0.344,2993.7,2993.7,2993.7,2993.7,2993.7,2993.7,99.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,30.0,30.0,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,31.9,0.881,1.094,1.318,9.118,10.279,0.023,0.016,0.068,0.025,0.031,0.204,1.161,9.972,11.134,32,23,27,27,27,27,1.177,2.496,12.099,5.123,0.033,0.033,0.033,3.335,3.205,3.357,1054,1298,1209,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.000,3476,3159,29,0.750,0,6.750,5.063,33.137,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,23,8.0,272,0,0.750,11.703,0.750,6.641,4.993,227,15,1.424,0.000,0,0.000,
10.11.2018,16:9:30.041,5564,8703,39.0,2656,5467,32.6,0.4,0.344,0.344,0.344,0.394,0.344,0.344,2993.7,2993.7,2993.7,2993.7,2993.7,2993.7,99.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.7,0.2,30.0,30.0,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,28.6,0.906,1.094,2.635,9.118,10.762,0.036,0.020,0.069,0.029,0.137,0.217,2.388,9.972,12.361,28,23,27,27,27,27,0.382,2.507,12.034,5.096,0.033,0.033,0.033,3.357,3.205,3.357,1002,1298,1209,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.039,3476,3159,29,0.750,0,6.750,5.063,33.266,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,23,8.0,272,0,0.750,11.703,0.750,7.227,5.286,227,15,0.000,0.000,0,0.000,
10.11.2018,16:9:32.244,5564,8703,39.0,2656,5467,32.6,0.4,0.344,0.344,0.344,0.631,0.344,0.344,2993.7,2993.7,2993.7,2993.7,2993.7,2993.7,99.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.2,30.0,30.0,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,25.4,0.881,1.094,1.318,7.941,10.184,0.043,0.020,0.077,0.019,0.013,0.174,1.161,8.686,9.847,25,23,27,27,27,27,1.341,2.507,12.034,5.123,0.033,0.033,0.033,3.357,3.205,3.357,891,1298,1209,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.000,3476,3159,29,0.750,0,6.750,5.063,33.289,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,23,8.0,272,0,0.750,11.734,0.750,7.031,5.286,227,15,0.000,0.000,0,0.000,
10.11.2018,16:9:34.448,5562,8705,38.9,2656,5467,32.6,0.4,0.381,0.344,0.344,0.881,0.344,0.344,2993.7,2993.7,2993.7,4141.2,2993.7,2993.7,99.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.7,0.2,30.0,30.0,30.0,41.5,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,31.4,0.881,1.094,1.318,7.941,10.585,0.054,0.028,0.072,0.051,0.100,0.178,1.161,8.686,9.847,31,23,27,27,27,27,0.403,2.496,12.034,5.123,0.033,0.033,0.033,3.357,3.205,3.357,1056,1298,1211,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.000,3476,3159,29,0.756,0,6.750,5.105,33.289,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,13,8.0,272,0,0.750,11.703,0.750,6.836,4.993,227,15,0.028,0.039,0,0.000,
10.11.2018,16:9:36.652,5562,8705,38.9,2656,5467,32.6,0.4,0.606,0.344,0.344,0.344,0.344,0.344,2993.7,2993.7,2993.7,2993.7,2993.7,2993.7,99.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,30.0,30.0,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,28.1,0.919,1.094,1.976,7.941,10.265,0.045,0.016,0.062,0.024,0.025,0.201,1.816,8.686,10.502,28,23,27,27,27,27,0.316,2.485,12.034,5.096,0.033,0.033,0.033,3.357,3.205,3.335,988,1300,1207,Yes,27,96.0,No,No,7335,9723,0.0,0.6,0.6,0.000,0.006,3476,3159,29,0.750,0,7.594,5.695,33.309,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,13,8.0,272,0,0.750,11.703,0.750,7.422,5.432,227,15,0.000,0.000,0,0.000,
10.11.2018,16:9:38.855,5562,8705,38.9,2656,5467,32.6,0.4,0.881,0.344,0.344,0.344,0.344,0.344,4141.2,2993.7,2993.7,2993.7,2993.7,2993.7,99.8,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.7,0.2,41.5,30.0,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,25.3,1.350,1.094,6.588,9.118,10.684,0.075,0.017,0.063,0.028,0.066,0.241,8.894,9.972,18.867,25,23,27,27,27,27,0.414,2.507,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.335,857,1298,1209,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.000,3476,3159,29,0.750,0,6.750,5.063,33.289,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,13,8.0,272,0,0.750,11.703,0.750,7.031,5.127,227,15,0.028,0.028,0,0.000,
10.11.2018,16:9:41.058,5562,8705,38.9,2655,5468,32.6,0.4,0.344,0.344,0.344,0.344,0.344,0.344,2993.7,2993.7,2993.7,2993.7,2993.7,2993.7,99.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,30.0,30.0,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,31.9,0.881,1.094,1.318,7.941,10.282,0.051,0.013,0.064,0.020,0.025,0.163,1.161,8.686,9.847,32,23,27,27,27,27,0.349,2.496,12.034,5.096,0.033,0.033,0.033,3.357,3.205,3.335,1086,1298,1207,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.029,3476,3160,29,0.750,0,6.750,5.063,33.289,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,13,8.0,272,0,0.750,11.703,0.750,6.641,4.993,227,15,0.000,0.000,0,0.000,
10.11.2018,16:9:43.261,5562,8705,38.9,2655,5468,32.6,0.4,0.344,0.344,0.344,0.344,0.344,0.344,2993.7,2993.7,2993.7,2993.7,2993.7,2993.7,99.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,30.0,30.0,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,28.6,0.906,1.094,2.635,9.118,10.250,0.072,0.015,0.064,0.024,0.021,0.158,2.388,9.972,12.361,28,23,27,27,27,27,0.425,2.496,12.034,5.123,0.033,0.033,0.033,3.357,3.205,3.335,1016,1300,1205,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.000,3476,3160,29,0.750,0,6.750,5.063,33.203,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,13,8.0,272,0,0.750,11.703,0.750,7.031,5.286,227,15,0.000,0.000,0,0.000,
10.11.2018,16:9:45.465,5562,8705,38.9,2655,5468,32.6,0.4,0.344,0.344,0.344,0.344,0.344,0.344,2993.7,2993.7,2993.7,2993.7,2993.7,2993.7,99.8,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.7,0.2,30.0,30.0,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,25.4,0.881,1.094,1.976,9.118,10.568,0.057,0.018,0.062,0.027,0.097,0.214,1.742,9.972,11.714,25,23,27,27,27,27,0.905,2.496,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,884,1298,1209,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.001,3476,3160,29,0.750,0,6.750,5.063,32.941,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,13,8.0,272,0,0.750,11.703,0.750,6.836,5.139,227,15,0.000,0.000,0,0.000,
10.11.2018,16:9:47.668,5562,8706,38.9,2655,5468,32.6,0.4,0.344,0.344,0.344,0.344,0.469,0.344,2993.7,2993.7,2993.7,2993.7,2993.7,2993.7,99.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,30.0,30.0,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,31.9,0.881,1.094,1.976,9.118,10.184,0.025,0.029,0.064,0.028,0.024,0.188,1.742,9.972,11.714,32,23,27,27,27,27,0.338,2.485,12.034,5.096,0.033,0.033,0.033,3.357,3.205,3.357,1046,1298,1207,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.000,3476,3160,29,0.750,0,6.750,5.063,32.914,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,13,8.0,272,0,0.750,11.703,0.750,6.641,4.993,227,15,2.038,0.000,0,0.000,
10.11.2018,16:9:49.871,5562,8706,38.9,2655,5468,32.6,0.4,0.344,0.344,0.344,0.344,0.806,0.344,2993.7,2993.7,2993.7,2993.7,2993.7,2993.7,99.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.7,0.2,30.0,30.0,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,28.6,0.881,1.094,1.976,9.118,10.731,0.046,0.018,0.063,0.023,0.104,0.242,1.742,9.972,11.714,28,23,27,27,27,27,0.926,2.496,12.099,5.096,0.033,0.033,0.033,3.335,3.205,3.335,1015,1300,1207,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.000,3476,3160,29,0.750,0,6.750,5.063,33.297,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,13,8.0,272,0,0.750,11.703,0.750,7.031,5.286,227,15,0.000,0.000,0,0.000,
10.11.2018,16:9:52.074,5561,8706,38.9,2655,5468,32.6,0.4,0.344,0.613,0.344,0.344,0.344,0.344,2993.7,2993.7,2993.7,2993.7,2993.7,2993.7,99.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,30.0,30.0,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,25.4,0.881,1.094,1.976,7.941,10.258,0.023,0.017,0.065,0.028,0.022,0.192,1.742,8.686,10.427,25,23,27,27,27,27,0.338,2.496,12.034,5.123,0.033,0.033,0.033,3.335,3.205,3.357,876,1298,1209,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.037,3476,3160,29,0.750,0,6.750,5.063,33.289,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,13,8.0,272,0,0.750,11.703,0.750,7.031,5.139,227,15,0.000,0.000,0,0.000,
10.11.2018,16:9:54.278,5562,8705,38.9,2655,5468,32.6,0.4,0.344,0.881,0.344,0.344,0.344,0.344,2993.7,4141.2,2993.7,2993.7,2993.7,2993.7,99.8,0.7,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.4,0.2,30.0,41.5,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,31.1,0.906,1.094,1.318,7.941,10.785,0.126,0.021,0.071,0.031,0.105,0.179,1.194,8.686,9.880,31,23,27,27,27,27,1.286,2.507,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.335,1035,1298,1211,Yes,27,96.0,No,No,7335,9723,0.0,0.7,0.7,0.000,0.020,3476,3160,29,0.750,0,7.594,5.695,33.344,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,13,8.0,272,0,0.750,11.703,0.750,7.422,5.579,227,15,0.000,0.000,0,0.000,
10.11.2018,16:9:56.481,5562,8705,38.9,2655,5468,32.6,0.4,0.344,0.344,0.344,0.344,0.344,0.344,2993.7,2993.7,2993.7,2993.7,2993.7,2993.7,99.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,30.0,30.0,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,27.8,0.881,1.094,1.318,7.941,10.212,0.064,0.013,0.059,0.020,0.021,0.164,1.161,8.686,9.847,28,23,27,27,27,27,0.316,2.496,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.335,982,1300,1207,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.029,3476,3160,29,0.750,0,6.750,5.063,33.250,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,13,8.0,272,0,0.756,11.703,0.750,7.227,5.286,227,15,0.000,0.000,0,0.000,
10.11.2018,16:9:58.685,5562,8705,38.9,2655,5468,32.6,0.4,0.344,0.344,0.344,1.356,1.363,1.363,2993.7,2993.7,2993.7,2993.7,4241.0,2827.3,99.8,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,30.0,30.0,30.0,30.0,42.5,28.3,1496.8,15.00,16,20,20,38,70,525,1,25.1,0.919,1.094,1.976,7.941,10.206,0.039,0.014,0.062,0.018,0.060,0.173,1.816,8.686,10.502,25,23,27,27,27,27,1.341,2.496,12.034,5.123,0.033,0.033,0.033,3.335,3.205,3.357,851,1298,1207,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.005,3476,3160,29,0.750,0,7.594,5.695,33.254,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,13,8.0,272,0,0.750,11.703,0.750,7.227,5.432,227,15,0.000,0.000,0,0.000,
10.11.2018,16:10:0.888,5562,8706,38.9,2655,5468,32.6,0.4,0.344,0.406,0.469,0.613,1.006,0.394,2993.7,2993.7,2993.7,2993.7,2993.7,2993.7,99.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.7,0.2,30.0,30.0,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,32.6,0.881,1.094,1.976,7.941,10.552,0.092,0.019,0.069,0.026,0.049,0.185,1.742,8.686,10.427,33,23,27,27,27,27,0.360,2.507,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.335,1108,1298,1207,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.001,3476,3160,29,0.750,0,6.750,5.063,33.297,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,13,8.0,272,0,0.750,11.703,0.750,7.031,5.273,227,15,0.081,0.086,0,0.000,
10.11.2018,16:10:3.091,5561,8706,38.9,2655,5469,32.6,0.4,0.344,0.344,0.344,0.344,0.344,0.425,2993.7,2993.7,2993.7,2993.7,2993.7,2993.7,99.8,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,30.0,30.0,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,29.3,0.906,1.094,1.976,9.118,10.352,0.066,0.018,0.072,0.032,0.022,0.167,1.791,9.972,11.764,29,23,27,27,27,27,0.883,2.507,12.034,5.096,0.033,0.033,0.033,3.357,3.205,3.357,1044,1300,1207,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.000,3476,3160,29,0.756,0,6.750,5.105,32.938,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,13,8.0,272,0,0.750,11.703,0.750,6.641,4.993,227,15,0.000,0.000,0,0.000,
10.11.2018,16:10:5.294,5561,8706,38.9,2655,5469,32.6,0.4,0.344,0.344,0.344,0.344,0.344,0.756,2993.7,2993.7,2993.7,2993.7,2993.7,2993.7,99.8,0.7,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,30.0,30.0,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,26.0,0.881,1.094,1.318,7.941,10.810,0.071,0.025,0.070,0.025,0.110,0.229,1.161,8.686,9.847,26,23,27,27,27,27,0.392,2.496,12.034,5.096,0.033,0.033,0.033,3.357,3.205,3.357,901,1298,1205,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.027,3476,3160,29,0.756,0,6.750,5.105,32.844,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,13,8.0,272,0,0.750,11.734,0.750,6.836,5.139,227,15,0.000,0.000,0,0.000,
10.11.2018,16:10:7.498,5561,8706,38.9,2655,5469,32.6,0.4,0.344,0.881,0.506,0.344,0.344,0.344,2993.7,4141.2,2993.7,2993.7,2993.7,2993.7,99.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,30.0,41.5,30.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,25.0,0.881,1.094,1.318,7.941,10.215,0.023,0.022,0.068,0.026,0.027,0.172,1.161,8.686,9.847,25,23,27,27,27,27,0.621,2.507,12.034,5.096,0.033,0.033,0.033,3.357,3.205,3.335,820,1300,1207,Yes,27,96.0,No,No,7335,9723,0.0,0.0,0.0,0.000,0.000,3476,3160,29,0.750,0,6.750,5.063,32.910,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,13,8.0,272,0,0.750,11.703,0.750,6.836,5.127,227,15,0.307,0.039,0,0.000,
