Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #4 VID [V]","Core #5 VID [V]","Core #0 Clock (perf #1) [MHz]","Core #1 Clock [MHz]","Core #2 Clock (perf #0) [MHz]","Core #3 Clock (perf #3) [MHz]","Core #4 Clock [MHz]","Core #5 Clock (perf #4) [MHz]","Bus Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Core #4 Thread #0 Usage [%]","Core #4 Thread #1 Usage [%]","Core #5 Thread #0 Usage [%]","Core #5 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Core #4 Ratio [x]","Core #5 Ratio [x]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","CPU (Tctl/Tdie) [°C]","CPU Core Voltage (SVI2 TFN) [V]","SoC Voltage (SVI2 TFN) [V]","CPU Core Current (SVI2 TFN) [A]","SoC Current (SVI2 TFN) [A]","CPU Package Power (SMU) [W]","Core #0 Power (SMU) [W]","Core #1 Power (SMU) [W]","Core #2 Power (SMU) [W]","Core #3 Power (SMU) [W]","Core #4 Power (SMU) [W]","Core #5 Power (SMU) [W]","CPU Core Power (SVI2 TFN) [W]","SoC Power (SVI2 TFN) [W]","CPU+SoC Power (SVI2 TFN) [W]","CPU [°C]","Motherboard [°C]","Temperature 3 [°C]","Temperature 4 [°C]","Temperature 5 [°C]","Temperature 6 [°C]","VDDCR CPU [V]","Vccp2 [V]","+12V [V]","+5V [V]","VIN4 [V]","VIN5 [V]","VIN6 [V]","3VSB [V]","VBAT [V]","AVCC3 [V]","CPU [RPM]","Chassis2 [RPM]","Chassis3 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Thermal Diode [°C]","GPU Core Voltage (VDDC) [V]","GPU Fan [RPM]","GPU Core Current [A]","GPU Core Power [W]","GPU Chip Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Utilization [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Video Encode 1 Usage [%]","GPU Video Encode 2 Usage [%]","GPU Video Encode 3 Usage [%]","GPU Video Encode 4 Usage [%]","GPU Computing (High Priority Compute) Usage [%]","GPU Computing (Compute 3) Usage [%]","GPU Computing (Compute 0) Usage [%]","GPU Computing (Compute 1) Usage [%]","GPU Fan Speed [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Memory Usage [MB]","GPU Memory Errors []","GPU Voltage [V]","GPU VRM Voltage In (VIN/+12V) [V]","GPU VID [V]","GPU Current [A]","GPU VRM Power Out (POUT) [W]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","GPU Aux Current [A]",
10.11.2018,16:27:10.787,12377,1890,86.7,6113,2010,75.2,2.6,1.419,1.419,1.375,1.419,1.419,1.406,4191.1,4166.2,4141.2,4116.3,2794.1,2777.4,99.8,0.0,1.5,5.2,0.0,8.2,0.0,2.2,0.0,1.4,0.0,0.0,0.7,8.2,1.6,42.0,41.8,41.5,41.3,28.0,27.8,1496.8,15.00,16,20,20,38,70,525,1,46.3,1.400,1.087,6.588,9.118,20.914,0.807,1.372,1.695,0.310,0.200,0.364,9.224,9.915,19.139,46,25,34,34,34,34,1.395,2.485,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1283,1303,1214,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.000,5835,3531,36,0.819,0,11.813,9.671,36.059,751.0,1000.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937,100,8.0,2039,0,0.819,11.703,0.800,11.133,8.435,269,18,0.033,0.030,0,0.000,
10.11.2018,16:27:12.876,12376,1891,86.7,6114,2009,75.2,2.6,1.431,1.413,1.425,1.419,1.419,1.419,4191.1,4191.1,4191.1,2794.1,2777.4,2993.7,99.8,2.2,0.0,9.0,0.7,0.7,0.7,0.0,0.0,0.7,0.7,0.0,1.4,9.0,1.3,42.0,42.0,42.0,28.0,27.8,30.0,1496.8,15.00,16,20,20,38,70,525,1,43.1,1.362,1.087,15.153,9.706,21.148,0.804,1.522,1.625,0.298,0.252,0.495,20.646,10.555,31.201,43,25,34,34,34,34,1.395,2.496,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1500,1303,1209,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.001,5835,3531,36,0.750,0,6.750,5.063,32.684,300.0,300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937,100,8.0,2039,0,0.750,11.703,0.750,6.250,4.700,269,18,0.098,0.090,0,0.000,
10.11.2018,16:27:14.963,12375,1892,86.7,6114,2009,75.2,2.6,1.419,1.394,1.419,1.419,1.425,1.419,4141.2,4191.1,4191.1,2993.7,2794.1,4166.2,99.8,3.7,2.2,2.9,0.7,8.9,0.0,0.0,0.7,0.7,0.7,0.0,1.4,8.9,1.8,41.5,42.0,42.0,30.0,28.0,41.8,1496.8,15.00,16,20,20,38,70,525,1,40.5,1.412,1.087,5.929,9.118,21.403,0.994,1.486,1.709,0.311,0.321,0.455,8.375,9.915,18.291,40,25,34,34,34,34,1.406,2.507,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1486,1303,1209,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.000,5835,3531,36,0.750,0,5.906,4.430,32.680,300.0,300.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937,100,8.0,2039,0,0.756,11.703,0.750,6.250,4.547,269,18,0.144,0.139,0,0.000,
10.11.2018,16:27:17.050,12376,1891,86.7,6114,2009,75.2,2.6,1.431,1.419,1.375,1.419,1.419,1.413,4166.2,4166.2,4191.1,2993.7,2993.7,4141.2,99.8,2.2,0.7,8.2,0.0,0.0,0.7,1.4,0.7,0.0,1.4,0.0,1.5,8.2,1.4,41.8,41.8,42.0,30.0,30.0,41.5,1496.8,15.00,16,20,20,38,70,525,1,39.1,1.412,1.087,5.929,9.118,20.651,0.793,1.489,1.551,0.332,0.198,0.409,8.375,9.915,18.291,39,25,34,34,34,34,1.395,2.507,12.034,5.096,0.033,0.033,0.033,3.357,3.205,3.335,1380,1303,1211,Yes,29,96.0,No,No,7335,9725,0.0,1.2,1.2,0.000,0.164,5835,3531,35,0.756,0,5.906,4.467,32.691,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937,100,8.0,2039,0,0.750,11.703,0.750,6.250,4.700,269,18,1.358,0.060,0,0.000,
10.11.2018,16:27:19.139,12384,1883,86.8,6115,2008,75.2,2.6,1.419,1.406,1.419,1.419,1.419,1.419,4191.1,4191.1,4191.1,2993.7,2993.7,2993.7,99.8,2.2,0.7,6.7,0.7,11.1,0.7,2.2,0.0,0.7,0.7,2.9,0.7,11.1,2.4,42.0,42.0,42.0,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,38.4,1.406,1.087,5.929,9.118,22.171,0.932,1.485,1.779,0.384,0.418,0.880,8.338,9.915,18.254,38,25,34,34,34,34,1.395,2.507,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.335,1358,1305,1214,Yes,29,96.0,No,No,7335,9725,0.0,0.1,0.1,0.000,0.189,5835,3532,36,0.750,0,6.750,5.063,32.688,300.0,300.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941,101,8.0,2042,0,0.750,11.672,0.750,6.445,4.846,269,18,1.115,0.391,0,0.000,
10.11.2018,16:27:21.225,12387,1880,86.8,6115,2008,75.2,2.6,1.419,1.419,1.400,1.419,1.419,1.419,4166.2,4191.1,4141.2,2794.1,2777.4,2993.7,99.8,2.9,2.2,7.4,0.7,3.7,0.0,2.2,0.0,0.0,1.4,0.7,1.4,7.4,1.9,41.8,42.0,41.5,28.0,27.8,30.0,1496.8,15.00,16,20,20,38,70,525,1,37.9,1.412,1.087,5.929,9.118,21.683,1.003,1.494,1.750,0.472,0.293,0.519,8.375,9.915,18.291,38,25,34,34,34,34,1.384,2.496,12.034,5.123,0.033,0.033,0.033,3.357,3.205,3.357,1328,1303,1211,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.000,5835,3532,36,0.750,0,6.750,5.063,33.992,300.0,300.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944,101,8.0,2046,0,0.750,11.703,0.750,6.445,4.846,269,18,0.112,0.139,0,0.000,
10.11.2018,16:27:23.314,12388,1879,86.8,6115,2008,75.2,2.6,1.419,1.419,1.375,1.356,1.419,1.413,4166.2,4191.1,4166.2,4091.3,2993.7,4166.2,99.8,4.5,0.7,2.2,1.5,8.2,0.0,1.5,0.0,0.7,0.7,0.7,1.5,8.2,1.8,41.8,42.0,41.8,41.0,30.0,41.8,1496.8,15.00,16,20,20,38,70,525,1,37.8,1.412,1.087,6.588,9.118,21.415,0.856,1.513,1.676,0.344,0.237,0.482,9.306,9.915,19.221,37,25,33,33,33,33,1.352,2.507,12.034,5.123,0.033,0.033,0.033,3.357,3.205,3.335,1298,1303,1211,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.001,5835,3532,36,0.750,0,6.750,5.063,33.008,300.0,300.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944,101,8.0,2046,0,0.750,11.703,0.750,6.641,5.151,269,18,1.074,1.172,0,0.000,
10.11.2018,16:27:25.401,12389,1878,86.8,6115,2008,75.2,2.6,1.419,1.425,1.419,1.419,1.356,1.419,4191.1,4116.3,4191.1,2993.7,4141.2,2993.7,99.8,2.9,0.0,6.7,0.0,2.9,1.4,0.0,0.0,2.2,2.2,0.7,0.7,6.7,1.6,42.0,41.3,42.0,30.0,41.5,30.0,1496.8,15.00,16,20,20,38,70,525,1,37.4,1.412,1.087,5.929,9.118,21.527,0.941,1.496,1.651,0.303,0.405,0.559,8.375,9.915,18.291,37,25,33,33,33,33,1.406,2.496,12.034,5.123,0.033,0.033,0.033,3.335,3.205,3.357,1280,1303,1209,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.015,5835,3532,36,0.750,0,5.906,4.430,32.684,300.0,300.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948,101,8.0,2050,0,0.750,11.703,0.750,6.445,4.834,269,18,0.473,0.727,0,0.000,
10.11.2018,16:27:27.488,12390,1877,86.8,6115,2008,75.2,2.6,1.419,1.419,1.419,1.375,1.419,1.388,4191.1,4191.1,4116.3,4116.3,2993.7,2760.8,99.8,0.7,0.7,6.0,0.0,7.5,0.7,1.4,0.0,0.7,0.0,0.0,2.2,7.5,1.7,42.0,42.0,41.3,41.3,30.0,27.7,1496.8,15.00,16,20,20,38,70,525,1,37.3,1.412,1.087,6.588,9.412,21.178,0.712,1.506,1.639,0.285,0.189,0.539,9.306,10.235,19.541,37,25,33,33,33,33,1.406,2.496,12.034,5.123,0.033,0.033,0.033,3.335,3.205,3.357,1283,1300,1209,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.049,5835,3532,36,0.750,0,6.750,5.063,32.895,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948,101,8.0,2050,0,0.756,11.703,0.750,6.445,4.993,269,18,0.822,0.751,0,0.000,
10.11.2018,16:27:29.575,12390,1877,86.8,6115,2008,75.2,2.6,1.413,1.419,1.419,1.419,1.419,1.419,4116.3,4191.1,4191.1,2794.1,2777.4,2993.7,99.8,0.7,3.7,5.2,0.0,0.7,2.9,2.2,0.7,0.0,2.2,0.7,0.7,5.2,1.6,41.3,42.0,42.0,28.0,27.8,30.0,1496.8,15.00,16,20,20,38,70,525,1,37.1,1.400,1.087,9.882,9.118,21.997,0.971,1.467,1.734,0.406,0.558,0.573,13.835,9.915,23.751,37,25,33,33,33,33,1.406,2.507,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1278,1300,1211,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.015,5835,3532,36,0.800,0,8.438,6.750,35.754,300.0,1000.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948,101,8.0,2050,0,0.800,11.703,0.800,8.008,6.580,269,18,0.715,0.786,0,0.000,
10.11.2018,16:27:31.664,12390,1877,86.8,6116,2008,75.2,2.6,1.413,1.419,1.419,1.419,1.425,1.419,4116.3,4091.3,4191.1,2993.7,2777.4,4166.2,99.8,1.4,1.5,2.9,2.2,8.2,0.7,3.7,0.0,1.4,2.2,0.0,0.7,8.2,2.1,41.3,41.0,42.0,30.0,27.8,41.8,1496.8,15.00,16,20,20,38,70,525,1,37.0,1.412,1.087,5.929,9.118,21.185,0.859,1.508,1.710,0.346,0.243,0.391,8.375,9.915,18.291,37,25,33,33,33,33,1.406,2.496,11.968,5.123,0.033,0.033,0.033,3.335,3.205,3.357,1278,1300,1209,Yes,29,96.0,No,No,7335,9725,0.0,0.2,0.2,0.000,0.353,5835,3533,36,0.750,0,5.906,4.430,33.820,300.0,300.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948,101,8.0,2050,0,0.750,11.672,0.750,6.055,4.547,269,18,0.379,0.403,0,0.000,
10.11.2018,16:27:33.751,12384,1883,86.7,6114,2009,75.2,2.6,1.406,1.363,1.394,1.419,1.363,1.425,4091.3,4091.3,4116.3,4166.2,4141.2,4166.2,99.8,1.5,0.7,8.2,0.0,1.5,3.0,0.7,0.0,0.0,2.2,1.4,1.5,8.2,1.7,41.0,41.0,41.3,41.8,41.5,41.8,1496.8,15.00,16,20,20,38,70,525,1,45.8,1.431,1.087,7.247,9.118,21.272,0.736,1.403,1.665,0.390,0.349,0.520,10.372,9.915,20.288,36,25,33,33,33,33,1.384,2.507,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.335,1256,1300,1209,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.105,5835,3533,36,0.750,0,6.750,5.063,39.629,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948,58,8.0,2050,0,0.750,11.703,0.750,6.445,4.993,269,18,0.193,0.179,0,0.000,
10.11.2018,16:27:35.840,12385,1882,86.8,6114,2009,75.2,2.6,1.419,1.425,1.413,1.419,1.419,1.425,4191.1,4141.2,4166.2,2993.7,2993.7,2993.7,99.8,2.2,0.7,2.9,0.0,9.7,0.0,0.7,0.0,0.7,0.0,0.0,1.4,9.7,1.5,42.0,41.5,41.8,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,42.8,1.419,1.087,14.494,9.118,21.662,0.829,1.301,1.820,0.381,0.302,0.728,20.564,9.915,30.479,42,25,33,33,33,33,1.406,2.496,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1461,1300,1209,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.004,5835,3533,36,0.750,0,5.906,4.430,32.684,300.0,300.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950,58,8.0,2052,0,0.750,11.734,0.750,6.250,4.700,269,18,0.610,1.044,0,0.000,
10.11.2018,16:27:37.927,12386,1882,86.8,6114,2009,75.2,2.6,1.419,1.419,1.363,1.413,1.419,1.406,4191.1,4166.2,4141.2,2993.7,2993.7,2993.7,99.8,1.4,2.2,6.7,0.7,4.4,1.4,2.2,0.0,0.7,1.4,0.0,1.4,6.7,1.9,42.0,41.8,41.5,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,40.1,1.419,1.087,5.929,9.118,20.870,0.757,1.428,1.669,0.295,0.229,0.349,8.412,9.915,18.328,40,25,33,33,33,33,1.406,2.496,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1451,1303,1207,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.001,5835,3533,36,0.750,0,6.750,5.063,32.691,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950,58,8.0,2052,0,0.750,11.703,0.750,6.445,4.846,269,18,1.401,0.587,0,0.000,
10.11.2018,16:27:40.015,12385,1882,86.8,6113,2010,75.2,2.6,1.375,1.425,1.419,1.400,1.419,1.375,4166.2,4191.1,4191.1,2993.7,2760.8,2794.1,99.8,1.5,0.0,4.5,0.0,2.2,0.7,0.0,0.0,0.0,0.0,0.0,0.7,4.5,0.8,41.8,42.0,42.0,30.0,27.7,28.0,1496.8,15.00,16,20,20,38,70,525,1,38.6,1.419,1.087,5.929,9.118,20.920,0.718,1.376,1.563,0.282,0.337,0.504,8.412,9.915,18.328,38,25,33,33,33,33,1.395,2.496,12.034,5.123,0.033,0.033,0.033,3.357,3.205,3.357,1377,1303,1211,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.000,5835,3533,35,0.750,0,6.750,5.063,32.691,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950,58,8.0,2052,0,0.750,11.703,0.750,6.445,4.700,269,18,1.001,0.000,0,0.000,
10.11.2018,16:27:42.102,12388,1879,86.8,6113,2010,75.2,2.6,1.413,1.419,1.406,1.419,1.363,1.419,4141.2,4191.1,4191.1,2993.7,2777.4,4116.3,99.8,1.4,1.4,4.4,0.0,7.4,2.2,2.9,0.7,1.5,0.0,0.0,0.7,7.4,1.9,41.5,42.0,42.0,30.0,27.8,41.3,1496.8,15.00,16,20,20,38,70,525,1,38.4,1.394,1.087,5.929,9.118,21.407,0.898,1.326,1.752,0.323,0.214,0.478,8.264,9.915,18.180,38,25,33,33,33,33,1.406,2.496,12.034,5.123,0.033,0.033,0.033,3.335,3.205,3.357,1328,1303,1207,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.000,5835,3533,36,0.750,0,5.906,4.430,33.738,300.0,300.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951,58,8.0,2053,0,0.750,11.703,0.750,6.250,4.700,269,18,0.000,0.000,0,0.000,
10.11.2018,16:27:44.192,12373,1894,86.7,6103,2021,75.1,2.6,1.419,1.419,1.425,1.406,1.419,1.431,4191.1,4116.3,4191.1,2993.7,2993.7,4191.1,99.8,3.0,1.5,9.7,0.0,5.2,0.0,3.0,0.0,0.0,2.2,2.2,1.5,9.7,2.4,42.0,41.3,42.0,30.0,30.0,42.0,1496.8,15.00,16,20,20,38,70,525,1,37.9,1.375,1.087,5.271,9.118,22.261,0.849,1.660,1.746,0.368,0.434,0.874,7.247,9.915,17.162,38,25,33,33,33,33,1.363,2.507,11.968,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1323,1303,1209,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.031,5835,3533,36,0.750,0,6.750,5.063,33.070,300.0,300.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951,58,8.0,2053,0,0.750,11.703,0.750,6.836,5.139,269,18,0.146,0.168,0,0.000,
10.11.2018,16:27:46.280,12370,1897,86.7,6100,2023,75.0,2.6,1.419,1.425,1.419,1.425,1.425,1.419,4191.1,4191.1,4116.3,2794.1,2993.7,2993.7,99.8,2.2,0.7,6.7,0.0,7.4,0.7,2.2,0.0,1.5,0.0,0.0,0.7,7.4,1.8,42.0,42.0,41.3,28.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,37.4,1.406,1.087,7.906,9.118,21.001,0.831,1.399,1.728,0.308,0.163,0.432,11.118,9.915,21.033,37,25,33,33,33,33,1.395,2.507,12.034,5.123,0.033,0.033,0.033,3.335,3.205,3.357,1298,1303,1211,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.000,5835,3533,35,0.750,0,6.750,5.063,32.906,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951,58,8.0,2053,0,0.750,11.734,0.750,6.641,4.993,269,18,0.162,0.216,0,0.000,
10.11.2018,16:27:48.368,12398,1870,86.8,6116,2007,75.2,2.6,1.419,1.419,1.419,1.419,1.406,1.425,4191.1,4191.1,4191.1,4166.2,2794.1,4166.2,99.8,0.7,1.4,6.7,0.0,3.7,2.2,0.7,0.0,0.7,1.4,0.0,0.7,6.7,1.5,42.0,42.0,42.0,41.8,28.0,41.8,1496.8,15.00,16,20,20,38,70,525,1,37.1,1.419,1.087,5.929,9.118,21.522,0.947,1.553,1.805,0.312,0.220,0.441,8.412,9.915,18.328,37,25,33,33,33,33,1.406,2.507,12.034,5.096,0.033,0.033,0.033,3.357,3.205,3.357,1283,1303,1209,Yes,29,96.0,No,No,7335,9725,0.0,0.1,0.1,0.000,0.091,5835,3533,35,0.750,0,6.750,5.063,32.906,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951,58,8.0,2053,0,0.750,11.703,0.750,6.641,4.993,269,18,0.046,0.076,0,0.000,
10.11.2018,16:27:50.455,12371,1896,86.7,6100,2023,75.0,2.6,1.419,1.419,1.425,1.425,1.413,1.375,4191.1,4191.1,4191.1,2794.1,2777.4,2794.1,99.8,4.5,0.0,5.2,0.0,12.7,0.0,1.4,0.0,0.0,0.7,0.7,0.7,12.7,2.2,42.0,42.0,42.0,28.0,27.8,28.0,1496.8,15.00,16,20,20,38,70,525,1,37.0,1.419,1.087,5.929,9.118,22.704,1.182,1.576,1.829,0.404,0.639,0.671,8.412,9.915,18.328,37,25,33,33,33,33,1.406,2.496,12.034,5.123,0.033,0.033,0.033,3.335,3.205,3.357,1283,1303,1209,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.004,5835,3533,35,0.750,0,6.750,5.063,32.746,300.0,300.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951,58,8.0,2053,0,0.750,11.703,0.750,6.250,4.700,269,18,0.030,0.030,0,0.000,
10.11.2018,16:27:52.544,12369,1898,86.6,6097,2026,75.0,2.6,1.369,1.425,1.419,1.419,1.419,1.375,4091.3,4216.1,4191.1,4116.3,2794.1,4116.3,99.8,1.4,0.7,7.4,0.7,2.2,0.7,0.7,0.0,0.7,0.7,2.2,0.7,7.4,1.5,41.0,42.3,42.0,41.3,28.0,41.3,1496.8,15.00,16,20,20,38,70,525,1,46.5,1.419,1.087,5.929,9.412,21.354,0.890,1.471,1.756,0.326,0.248,0.628,8.412,10.235,18.648,36,25,33,33,33,33,1.395,2.485,12.034,5.123,0.033,0.033,0.033,3.335,3.205,3.357,1261,1300,1209,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.0,0.021,0.050,5835,3533,35,0.750,0,5.906,4.430,33.254,300.0,300.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951,58,8.0,2053,0,0.750,11.703,0.750,6.641,4.993,269,18,0.092,0.230,0,0.000,
10.11.2018,16:27:54.633,12364,1903,86.6,6092,2031,74.9,2.6,1.425,1.419,1.419,1.419,1.425,1.425,4191.1,4191.1,4191.1,2993.7,2993.7,4166.2,99.8,0.7,0.7,1.4,2.2,10.4,0.0,0.7,0.0,0.0,1.4,0.0,1.4,10.4,1.6,42.0,42.0,42.0,30.0,30.0,41.8,1496.8,15.00,16,20,20,38,70,525,1,43.4,1.419,1.087,6.588,9.118,21.625,0.739,1.436,1.752,0.339,0.574,0.408,9.347,9.915,19.262,43,25,33,33,33,33,1.384,2.507,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1558,1300,1205,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.1,0.037,0.003,5835,3533,35,0.750,0,5.906,4.430,32.684,300.0,300.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951,58,8.0,2053,0,0.750,11.672,0.750,6.445,4.846,269,18,0.132,0.120,0,0.000,
10.11.2018,16:27:56.721,12365,1902,86.6,6092,2031,74.9,2.6,1.419,1.425,1.419,1.419,1.419,1.419,4191.1,4116.3,4191.1,2794.1,2993.7,2993.7,99.8,0.7,2.2,8.2,0.7,1.5,0.7,0.7,0.0,0.7,2.2,0.0,1.5,8.2,1.6,42.0,41.3,42.0,28.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,40.6,1.369,1.087,5.929,9.118,20.982,0.812,1.456,1.693,0.289,0.192,0.403,8.116,9.915,18.031,40,25,33,33,33,33,1.384,2.496,12.034,5.123,0.033,0.033,0.033,3.357,3.205,3.357,1480,1303,1211,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.000,5835,3533,35,0.750,0,5.906,4.430,32.691,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951,58,8.0,2053,0,0.750,11.703,0.750,6.445,4.846,269,18,0.062,0.071,0,0.000,
10.11.2018,16:27:58.809,12365,1902,86.6,6092,2031,74.9,2.6,1.419,1.419,1.419,1.419,1.419,1.419,4191.1,4191.1,4166.2,2993.7,2993.7,2993.7,99.8,0.7,0.7,0.7,0.7,7.4,0.0,0.0,0.0,0.0,0.0,0.0,1.4,7.4,1.0,42.0,42.0,41.8,30.0,30.0,30.0,1496.8,15.00,16,20,20,38,70,525,1,39.4,1.369,1.087,7.906,9.118,21.193,0.860,1.449,1.697,0.260,0.266,0.422,10.821,9.915,20.737,39,25,33,33,33,33,1.406,2.507,12.034,5.096,0.033,0.033,0.033,3.335,3.205,3.357,1409,1300,1207,Yes,29,96.0,No,No,7335,9725,0.0,0.0,0.0,0.000,0.001,5835,3533,35,0.750,0,5.906,4.430,32.688,300.0,300.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951,58,8.0,2053,0,0.750,11.703,0.750,6.250,4.712,269,18,0.962,0.000,0,0.000,
